YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,DEPART_TEMP,DEPART_HUMIDITY,DEPART_WINDIR,DEPART_WIND,DEPART_PRECIP,ARRIVAL_TEMP,ARRIVAL_HUMIDITY,ARRIVAL_WINDIR,ARRIVAL_WIND,ARRIVAL_PRECIP
2015,12,15,2,MQ,3349,N688MQ,ALO,ORD,600,550,-10,11,601,91,60,44,234,645,5,731,650,0,0,0,,,,,,,34,82,CALM,0,0,39,79,NNW,9,0
2015,12,15,2,MQ,3568,N617MQ,CVG,MIA,600,600,0,20,620,162,160,135,948,835,5,842,840,0,0,0,,,,,,,43,87,WSW,12,0,70,31,E,8,0
2015,12,15,2,MQ,3434,N651MQ,TOL,ORD,600,558,-2,8,606,73,68,49,213,555,11,613,606,0,0,0,,,,,,,68,94,N,3,0,39,79,NNW,13,0
2015,12,15,2,MQ,3536,N822MQ,PIA,ORD,600,551,-9,8,559,82,50,36,130,635,6,722,641,0,0,0,,,,,,,39,76,NW,8,0,39,79,NNW,9,0
2015,12,15,2,MQ,3542,N664MQ,FWA,DFW,600,552,-8,10,602,178,164,142,859,724,12,758,736,0,0,0,,,,,,,39,76,NW,8,0,57,83,S,13,0
2015,12,15,2,NK,311,N661NK,ACY,MCO,600,555,-5,10,605,144,140,120,852,805,10,824,815,0,0,0,,,,,,,39,76,NW,8,0,70,97,SSW,6,0
2015,12,15,2,EV,4504,N24103,MKE,CLE,600,548,-12,21,609,79,81,52,328,801,8,819,809,0,0,0,,,,,,,36,76,NNW,10,0,43,74,WSW,16,0
2015,12,15,2,EV,4513,N15912,CLE,ORD,600,600,0,20,620,88,85,58,316,618,7,628,625,0,0,0,,,,,,,43,71,WSW,17,0,39,79,NNW,13,0
2015,12,15,2,NK,815,N601NK,PHL,ORD,600,552,-8,14,606,140,131,111,678,657,6,720,703,0,0,0,,,,,,,60,53,WNW,15,0,39,79,NNW,9,0
2015,12,15,2,NK,737,N633NK,ORD,LAX,600,556,-4,11,607,265,254,233,1744,800,10,825,810,0,0,0,,,,,,,39,79,NNW,13,0,52,32,ENE,7,0
2015,12,15,2,OO,7382,N506CA,CPR,SLC,600,1305,425,43,1348,114,104,57,320,1445,4,754,1449,1,0,0,,0,0,0,0,415,19,85,N,29,0,26,84,N,7,0
2015,12,15,2,OO,6340,N472CA,SMX,SFO,600,549,-11,27,616,65,73,43,216,659,3,705,702,0,0,0,,,,,,,34,75,CALM,0,0,45,63,VAR,3,0
2015,12,15,2,NK,949,N523NK,LAX,OAK,600,559,-1,19,618,75,83,58,337,716,6,715,722,0,0,0,,,,,,,44,49,CALM,0,0,39,82,NNE,3,0
2015,12,15,2,NK,969,N638NK,BWI,ORD,600,554,-6,9,603,122,113,97,622,640,7,702,647,0,0,0,,,,,,,57,62,NW,15,0,39,79,NNW,9,0
2015,12,15,2,NK,972,N612NK,DFW,FLL,600,606,6,15,621,145,163,138,1119,939,10,925,949,1,0,0,,18,0,6,0,0,56,84,S,14,0,81,77,SSW,8,0
2015,12,15,2,OO,3489,N223AG,FAT,SEA,600,556,-4,12,608,135,138,124,748,812,2,815,814,0,0,0,,,,,,,33,92,W,3,0,84,94,VAR,2,0
2015,12,15,2,OO,3475,N215AG,SBA,SEA,600,557,-3,8,605,155,175,157,908,842,10,835,852,1,0,0,,17,0,0,0,0,43,45,CALM,0,0,36,93,SSE,6,0
2015,12,15,2,OO,7414,N457SW,IMT,RHI,600,600,0,10,610,48,37,23,67,633,4,648,637,0,0,0,,,,,,,31,79,NNW,6,0,28,85,N,5,0
2015,12,15,2,EV,5205,N600QX,RIC,DTW,600,601,1,19,620,115,111,86,456,746,6,755,752,0,0,0,,,,,,,,,,,,44,79,WSW,13,0
2015,12,15,2,OO,4571,N603SK,SLC,SEA,600,555,-5,31,626,141,157,121,689,727,5,721,732,0,0,0,,,,,,,28,85,NNW,9,0,34,100,SE,6,0
2015,12,15,2,OO,4562,N8965E,MOT,MSP,600,555,-5,55,650,116,131,70,449,800,6,756,806,0,0,0,,,,,,,25,85,NNW,10,0,32,82,ENE,7,0
2015,12,15,2,OO,4594,N783CA,ISN,MSP,600,552,-8,76,708,125,163,83,546,831,4,805,835,1,0,0,,30,0,0,0,0,24,84,N,7,0,32,82,NE,6,0
2015,12,15,2,OO,4613,N810SK,PDX,SEA,600,600,0,30,630,56,76,35,129,705,11,656,716,1,0,0,,20,0,0,0,0,39,93,W,5,0,36,93,SE,5,0
2015,12,15,2,OO,4633,N616QX,PSC,SEA,600,558,-2,40,638,70,90,44,172,722,6,710,728,1,0,0,,18,0,0,0,0,26,88,ESE,5,0,34,100,SE,6,0
2015,12,15,2,OO,4820,N454SW,SBN,ATL,600,557,-3,14,611,123,110,89,566,740,7,803,747,0,0,0,,,,,,,41,96,NW,12,0,53,77,N,12,0
2015,12,15,2,OO,5290,N967SW,AVL,ORD,600,558,-2,11,609,118,105,87,536,636,7,658,643,0,0,0,,,,,,,49,74,N,17,0,39,79,NNW,13,0
2015,12,15,2,OO,5291,N948SW,GCC,DEN,600,705,65,32,737,80,100,58,313,835,10,720,845,1,0,0,,85,0,0,0,0,23,92,N,15,0,20,85,N,25,0
2015,12,15,2,OO,5295,N938SW,EAU,ORD,600,557,-3,12,609,81,71,49,269,658,10,721,708,0,0,0,,,,,,,31,76,CALM,0,0,39,79,NNW,9,0
2015,12,15,2,OO,4857,N806SK,OAK,LAX,600,557,-3,16,613,85,73,51,337,704,6,725,710,0,0,0,,,,,,,39,82,CALM,0,0,50,38,VAR,5,0
2015,12,15,2,OO,5318,N946SW,CMX,ORD,600,555,-5,32,627,96,107,67,360,634,8,636,642,0,0,0,,,,,,,28,85,NE,12,0,39,79,NNW,13,0
2015,12,15,2,OO,5522,N975SW,PSC,DEN,600,,,,,143,,,852,,,923,,1,0,1,B,,,,,,26,88,ESE,5,0,19,85,NNW,24,0
2015,12,15,2,OO,5456,N928SW,RDM,SFO,600,553,-7,19,612,98,88,65,462,717,4,738,721,0,0,0,,,,,,,18,84,SSE,7,0,45,63,VAR,3,0
2015,12,15,2,OO,5460,N963SW,RDD,SFO,600,556,-4,19,615,70,61,36,199,651,6,710,657,0,0,0,,,,,,,39,67,NNW,8,0,45,63,VAR,3,0
2015,12,15,2,OO,5471,N928EV,RKS,DEN,600,1647,647,50,1737,77,110,53,260,1830,7,717,1837,1,0,0,,680,0,0,0,0,18,74,NE,18,0,20,85,N,25,0
2015,12,15,2,OO,5487,N124SY,ACV,SFO,600,602,2,36,638,70,83,43,250,721,4,710,725,1,0,0,,13,0,2,0,0,26,92,SSW,3,0,45,63,VAR,3,0
2015,12,15,2,OO,6324,N479CA,ONT,DEN,600,,,,,139,,,819,,,919,,1,0,1,B,,,,,,37,62,NE,3,0,19,85,NNW,24,0
2015,12,15,2,MQ,3217,N534MQ,ORD,EWR,600,557,-3,15,612,120,107,86,719,838,6,900,844,0,0,0,,,,,,,39,79,NNW,13,0,59,48,W,23,0
2015,12,15,2,OO,6230,N748SK,COS,DEN,600,655,55,44,739,50,69,18,73,757,7,650,804,1,0,0,,74,0,0,0,0,21,71,NNW,24,0,20,89,N,12,0
2015,12,15,2,OO,6401,N151SY,EUG,SFO,600,559,-1,13,612,95,76,59,451,711,4,735,715,0,0,0,,,,,,,33,96,SSW,6,0,45,63,VAR,3,0
2015,12,15,2,OO,6403,N789SK,MFR,SFO,600,559,-1,21,620,83,74,49,329,709,4,723,713,0,0,0,,,,,,,34,92,CALM,0,0,45,63,VAR,3,0
2015,12,15,2,OO,7387,N953SW,BGM,DTW,600,555,-5,9,604,109,87,71,378,715,7,749,722,0,0,0,,,,,,,45,71,W,21,0,44,79,WSW,13,0
2015,12,15,2,OO,6435,N771SK,SAT,LAX,600,554,-6,31,625,209,214,179,1211,724,4,729,728,0,0,0,,,,,,,58,90,CALM,0,0,50,38,VAR,5,0
2015,12,15,2,UA,224,N498UA,ATL,EWR,600,552,-8,14,606,130,122,102,746,748,6,810,754,0,0,0,,,,,,,48,86,NW,8,0,58,53,W,26,0
2015,12,15,2,UA,1078,N27722,BOS,EWR,600,602,2,23,625,90,78,48,200,713,7,730,720,0,0,0,,,,,,,50,94,NW,23,0,58,60,W,15,0
2015,12,15,2,UA,1128,N24224,LAX,IAH,600,557,-3,25,622,196,191,152,1379,1054,14,1116,1108,0,0,0,,,,,,,44,49,CALM,0,0,74,66,S,13,0
2015,12,15,2,UA,1142,N836UA,EWR,BOS,600,604,4,23,627,69,67,39,200,706,5,709,711,0,0,0,,,,,,,58,65,W,17,0,50,93,WNW,13,0
2015,12,15,2,UA,1242,N76528,LAX,SFO,600,613,13,23,636,90,85,58,337,734,4,730,738,0,0,0,,,,,,,44,49,CALM,0,0,45,63,VAR,3,0
2015,12,15,2,UA,1284,N14219,RSW,EWR,600,556,-4,14,610,166,158,139,1068,829,5,846,834,0,0,0,,,,,,,72,97,S,6,0,58,53,W,26,0
2015,12,15,2,UA,1454,N477UA,BNA,IAH,600,600,0,17,617,135,124,103,657,800,4,815,804,0,0,0,,,,,,,44,89,S,3,0,63,87,SSE,8,0
2015,12,15,2,UA,1483,N14102,EWR,SFO,600,607,7,18,625,397,426,363,2565,928,45,937,1013,1,0,0,,29,0,7,0,0,58,65,W,17,0,50,48,NNW,18,0
2015,12,15,2,UA,1502,N75853,BOS,SFO,600,600,0,21,621,399,420,380,2704,941,19,939,1000,1,0,0,,21,0,0,0,0,50,94,NW,23,0,50,48,NNW,18,0
2015,12,15,2,UA,1784,N19136,EWR,MCO,600,557,-3,15,612,169,154,129,937,821,10,849,831,0,0,0,,,,,,,58,65,W,17,0,70,97,SSW,6,0
2015,12,15,2,UA,1892,N815UA,PSP,DEN,600,1209,369,16,1225,126,144,115,776,1520,13,906,1533,1,0,0,,387,0,0,0,0,40,49,WNW,6,0,19,85,NNW,24,0
2015,12,15,2,UA,2001,N475UA,EWR,ORD,600,558,-2,19,617,156,144,122,719,719,3,736,722,0,0,0,,,,,,,58,65,W,17,0,39,79,NNW,9,0
2015,12,15,2,NK,188,N525NK,OAK,LAS,600,550,-10,9,559,83,80,64,407,703,7,723,710,0,0,0,,,,,,,39,82,CALM,0,0,43,28,NNW,10,0
2015,12,15,2,UA,261,N24211,SFO,LAX,600,559,-1,12,611,94,74,50,337,701,12,734,713,0,0,0,,,,,,,46,63,NNW,7,0,50,38,VAR,5,0
