YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,DEPART_TEMP,DEPART_HUMIDITY,DEPART_WINDIR,DEPART_WIND,DEPART_PRECIP,ARRIVAL_TEMP,ARRIVAL_HUMIDITY,ARRIVAL_WINDIR,ARRIVAL_WIND,ARRIVAL_PRECIP
2015,2,4,3,AA,1342,N3HAAA,ORD,MIA,500,455,-5,14,509,179,203,157,1197,846,32,859,918,1,0,0,,19,0,0,0,0,20,89,NNW,9,0,79,20,CALM,0,0
2015,2,4,3,AS,695,N579AS,GEG,SEA,500,456,-4,11,507,70,72,43,224,550,18,610,608,0,0,0,,,,,,,34,100,NE,6,0,43,89,N,5,0
2015,2,4,3,DL,2489,N338NB,FAR,MSP,500,459,-1,26,525,81,66,37,223,602,3,621,605,0,0,0,,,,,,,,,,,,10,84,NW,9,0
2015,2,4,3,US,1749,N701UW,BOS,CLT,500,454,-6,19,513,145,136,112,728,705,5,725,710,0,0,0,,,,,,,18,62,SW,6,0,29,72,S,5,0
2015,2,4,3,US,1852,N119US,EWR,CLT,500,456,-4,13,509,111,103,85,529,634,5,651,639,0,0,0,,,,,,,22,72,CALM,0,0,31,64,S,3,0
2015,2,4,3,US,1984,N832AW,FLL,CLT,500,453,-7,13,506,115,115,96,631,642,6,655,648,0,0,0,,,,,,,68,70,E,12,0,31,64,S,3,0
2015,2,4,3,US,602,N540UW,ORD,PHX,500,500,0,18,518,231,223,202,1440,740,3,751,743,0,0,0,,,,,,,20,89,NNW,9,0,53,80,E,8,0
2015,2,4,3,EV,5326,N755EV,BIS,MSP,500,511,11,26,537,85,84,53,386,630,5,625,635,0,0,0,,,,,,,20,89,NNW,9,0,10,84,NW,9,0
2015,2,4,3,HA,102,N478HA,HNL,ITO,500,455,-5,11,506,49,53,36,216,542,6,549,548,0,0,0,,,,,,,72,84,W,8,0,37,44,,0,0
2015,2,4,3,OO,5214,N705SK,MKE,IAH,501,530,29,13,543,181,171,153,984,816,5,802,821,1,0,0,,0,0,19,0,0,18,71,NNW,12,0,45,87,CALM,0,0
2015,2,4,3,HA,108,N491HA,HNL,KOA,502,457,-5,10,507,42,41,25,163,532,6,544,538,0,0,0,,,,,,,72,84,W,8,0,,,,,
